"studyDbId","studyName","studyDescription","trialType","breedingProgramDbId","breedingProgramName","breedingProgramDescription","studyYear","studyDesign","locationDbId","locationName","plantingDate","harvestDate","plotWidth","plotLength","plantsPerPlot","numberBlocks","numberReps","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","folderDbId","folderName","folderDescription","managementFactors"
"8928","88lcn75IB","Phenotyping trial evaluated using 75 genotype at Ibadan during 1989/1988 breeding season ","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1988","Augmented","3","Ibadan","","","","","","1","1","","no","no","5286","88_Ibadan",""," No ManagementFactor: "
"8929","88seedlingnurseryIB","Seedling nursery evaluated at Ibadan during 1988/1989 breeding season.","Seedling Nursery","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1988","Augmented","3","Ibadan","","","","","","1","1","","no","no","5286","88_Ibadan",""," No ManagementFactor: "
"10260","89ExoticMaintIB","Exotic Maintainance Trial in Ibadan for 1989-1990 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","Augmented","3","Ibadan","1989-October-05","","","","","1","1","","no","no","5289","89_Ibadan",""," No ManagementFactor: "
"9898","89ICT10MK","Uniform Yield trial evaluated using 10 genotype at Ibadan during 1989/1990 breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","RCBD","8","Mokwa","1989-June-14","","","","","4","4","","no","no","9095","89_Mokwa",""," No ManagementFactor: "
"9507","89IYT207IB","Intermediate Yield trial evaluated at Ibadan during 1989/1990 breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","RCBD","3","Ibadan","","","","","","2","2","","no","no","5289","89_Ibadan",""," No ManagementFactor: "
"9769","89Impgerm42yrtIB","Evaluation of 42 Improved yellow root germplasm at Ibadan in 1989 breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","RCBD","3","Ibadan","","","","","","1","1","","no","no","5289","89_Ibadan",""," No ManagementFactor: "
"9098","89Mult71IB","Phenotyping trial evaluation 71 clones in Ibadan for 1989 breeding season ","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","RCBD","3","Ibadan","","","","","","1","1","","no","no","5289","89_Ibadan",""," No ManagementFactor: "
"9938","89NCRP16MK","Variety Release Trial (16 Clones) in Mokwa for 1989-1990 Breeding Season","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","CRD","8","Mokwa","1989-June-16","","","","","4","4","","no","no","9095","89_Mokwa",""," No ManagementFactor: "
"9096","89PYT87MK","Preliminary yield trial using 87 clones in Mokwa for 1989 breeding season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","RCBD","8","Mokwa","","","","","","2","2","","no","no","9095","89_Mokwa",""," No ManagementFactor: "
"9097","89UYT10tetraMK","Uniform yield trial using 10 clones in Mokwa for 1989 breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","RCBD","8","Mokwa","","","","","","4","4","","no","no","9095","89_Mokwa",""," No ManagementFactor: "
"8951","89ayt48yrtIB","Advanced Yield Trial (48 Clones) in Ibadan for 1989-1990 Breeding Season.","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","CRD","3","Ibadan","","","","","","4","4","","no","no","5289","89_Ibadan",""," No ManagementFactor: "
"9099","89cetMult26IB","Clonal evaluation trial using 26 clones in Ibadan for 1989 breeding season","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","RCBD","3","Ibadan","","","","","","1","1","","no","no","5289","89_Ibadan",""," No ManagementFactor: "
"9897","89clonaleval07yrtIB","Clonal Evaluation Trial evaluated at Ibadan during 1989/1990 breeding season.","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","Augmented","3","Ibadan","1989-June-19","1990-September-18","","","","4","4","","no","no","5289","89_Ibadan",""," No ManagementFactor: "
"5287","89clonaleval732IB","Clonal Evaluation trial (732 clones) in Ibadan  1989-90 Breeding Season. ","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1990","Augmented","3","Ibadan","1989-April-08","","","","","1","1","","no","no","5289","89_Ibadan",""," No ManagementFactor: "
"9504","89cytogenetic57IB","Cytogenetic trial evaluated at Ibadan during 1989/1990 breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","RCBD","3","Ibadan","1989-June-02","","","","","1","1","","no","no","5289","89_Ibadan",""," No ManagementFactor: "
"9508","89pp11IB","Polyploid Trial evaluated at Ibadan during 1989/1990 breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","RCBD","3","Ibadan","","","","","","2","2","","no","no","5289","89_Ibadan",""," No ManagementFactor: "
"9521","89pp19IB","PolyPloid Trial (19 Clones) in Ibadan for 1989-1990 Season Breeding","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","CRD","3","Ibadan","1989-June-22","","","","","1","1","","no","no","5289","89_Ibadan",""," No ManagementFactor: "
"9512","89pyt23lowcynIB","Preliminary yield trial evaluated at Ibadan during 1989/1990 breeding season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","RCBD","3","Ibadan","1989-June-28","1990-June-28","","","","2","2","","no","no","5289","89_Ibadan",""," No ManagementFactor: "
"9510","89pyt26lowcynIB","Preliminary Yield trial evaluated at Ibadan during 1989/1990 breeding season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","RCBD","3","Ibadan","1989-June-28","1990-June-28","","","","2","2","","no","no","5289","89_Ibadan",""," No ManagementFactor: "
"9939","89uyt19yrtIB","Uniform Yield Trial (19 Clones) yellow root in Ibadan for 1989-1990 Breeding Season.","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","CRD","3","Ibadan","1989-September-14","1990-October-23","","","","4","4","","no","no","5289","89_Ibadan",""," No ManagementFactor: "
"10237","89yrt21impIB","Population Improvement Scheme (21 Clones) yellow root in Ibadan for 1989-1990 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1989","RCBD","3","Ibadan","","","","","","2","2","","no","no","5289","89_Ibadan",""," No ManagementFactor: "
"9922","90NCRP17IL","Variety release trial evaluated using (17 Clones) at Ilorin during 1990-1991 breeding season","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1990","CRD","33","Ilorin","1990-May-26","","","","","4","4","","no","no","9924","90_Ilorin",""," No ManagementFactor: "
"9519","90NCRPIB","Nationally Coordinated Research Programme (10 Clones) in Ibadan for 1990-1991 Season Breeding","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1990","RCBD","3","Ibadan","1990-June-12","1991-June-15","","","","4","4","","no","no","5292","90_Ibadan",""," No ManagementFactor: "
"9497","90NCRPMK","Evaluation of 10 cassava genotypes in NCRP trial at Mokwa in the 1990-1991 breeding season","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1990","RCBD","8","Mokwa","","","","","","4","4","","no","no","9523","90_Mokwa",""," No ManagementFactor: "
"9768","90ayt125IB","Advanced yield trial using 125 clones in Ibadan for 1990 breeding season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1990","RCBD","3","Ibadan","","","","","","2","2","","no","no","5292","90_Ibadan",""," No ManagementFactor: "
"5290","90clonaleval99IB","Clonal Evaluation trial (99 clones) in Ibadan  1990-91 Breeding Season. ","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1990","Augmented","3","Ibadan","1990-June-29","","","","","1","1","","no","no","5292","90_Ibadan",""," No ManagementFactor: "
"9928","90uyt18PolyMK","Uniform Yield Trial (18 Clones) Polyploid at Mokwa for 1990-1991 Breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1990","CRD","8","Mokwa","1990-July-21","","","","","4","4","","no","no","9523","90_Mokwa",""," No ManagementFactor: "
"9923","91ICT19MK","Variety release trial evaluated using (19 Clones) at Mokwa during 1991-1992 breeding season","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1991","CRD","8","Mokwa","1991-July-01","","","","","4","4","","no","no","5484","91_Mokwa",""," No ManagementFactor: "
"9909","91LCN17pdMK","Low Cyanide of (17 Clones) Poundables in Mokwa for 1991-1992 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1991","CRD","8","Mokwa","1991-June-08","","","","","4","4","","no","no","5484","91_Mokwa",""," No ManagementFactor: "
"9910","91NCRP10MK","Variety release trial (10 Clones) in Mokwa for 1991-1992 Breeding Season","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1991","CRD","8","Mokwa","1991-July-01","","","","","4","4","","no","no","5484","91_Mokwa",""," No ManagementFactor: "
"5482","91UYT17JS","Assessment of Varieties of Cassava for high yield and disease resistance in an Uniform Yield Trial (17 clones)  at JOS in  1991/1992 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1991","RCBD","4","Jos","","","","","","4","4","","no","no","5481","91_Jos",""," No ManagementFactor: "
"5483","91UYT17MK","Assessment of Varieties of Cassava for high yield and disease resistance in an Uniform Yield Trial (17 clones)  at Mokwa in  1991/1992 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1991","RCBD","8","Mokwa","","","","","","4","4","","no","no","5484","91_Mokwa",""," No ManagementFactor: "
"5485","91UYT17ZA","Assessment of Varieties of Cassava for high yield and disease resistance in an Uniform Yield Trial (17 clones)  at Zaria in  1991/1992 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1991","RCBD","6","Zaria","","","","","","4","4","","no","no","5298","91_Zaria",""," No ManagementFactor: "
"5419","91UYT19NJ","Assesment of Varieties of Cassava for high yield in International Collaborative Testing  (ICT)  by IITA/IAR in Njala, SLE Sierra Leone in 1991/1992 Breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1991","RCBD","254","Njala","","","","","","4","4","","no","no","5420","91_Njala",""," No ManagementFactor: "
"9929","91ayt31PolyMK","Advanced Yield Trial (31 Clones) PolyPloid at Mokwa for 1991-1992 Breeding season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1991","CRD","8","Mokwa","1991-May-26","","","","","2","2","","no","no","5484","91_Mokwa",""," No ManagementFactor: "
"5296","91clonaleval1373ZA","Clonal Evaluation trial (1373 clones) in Zaria  1991-92 Breeding Season. ","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1991","Augmented","6","Zaria","1991-July-24","","","","","1","1","","no","no","5298","91_Zaria",""," No ManagementFactor: "
"9911","91pyt60MK","Preliminary Yield Trial (60 Clones) in Mokwa for 1991-1992 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1991","RCBD","8","Mokwa","1991-August-15","1992-August-01","","","","2","2","","no","no","5484","91_Mokwa",""," No ManagementFactor: "
"9912","91uyt18PolyMK","Uniform Yield Trial (18 Clones) Polyploid in Mokwa for 1991-1992 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1991","CRD","8","Mokwa","1991-June-09","","","","","4","4","","no","no","5484","91_Mokwa",""," No ManagementFactor: "
"9914","91uyt31MK","Uniform Yield Trial (31 Clones) in Mokwa for 1991-1992 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1991","CRD","8","Mokwa","1991-June-25","","","","","4","4","","no","no","5484","91_Mokwa",""," No ManagementFactor: "
"5398","92AYT17PdDA","Assessment of Varieties of Cassava for poundable materials in an Advanced Yield Trial (17 clones)  at Danyi, Togo in  1992/1993 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1992","RCBD","268","Danyi","","","","","","2","2","","no","no","5397","92_Danyi",""," No ManagementFactor: "
"5411","92AYT17PdDV","Assessment of Varieties of Cassava for poundable materials in an Advanced Yield Trial (17 clones)  at Davie, Togo in  1992/1993 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1992","RCBD","238","davie","","","","","","2","2","","no","no","5412","92_Davie",""," No ManagementFactor: "
"5403","92AYT19NpDA","Assessment of Varieties of Cassava for high yield and disease resistance in an Uniform Yield Trial (19 clones)  at Danyi, Togo in  1992/1993 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1992","RCBD","268","Danyi","","","","","","2","2","","no","no","5397","92_Danyi",""," No ManagementFactor: "
"5443","92BULK25ON","Assesment of Varieties of Cassava for diseases and pests of 35  genotypes evaluated in a bulking trial for 24 months at Onne in 1992","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1992","RCBD","9","Onne","","","","","","2","2","","no","no","5373","92_Onne",""," No ManagementFactor: "
"5440","92BULK36IB","Assesment of Varieties of Cassava for diseases and pests of 35  genotypes evaluated in a bulking trial for 24 months at Ibadan in 1992","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1992","Augmented","3","Ibadan","","","","","","1","1","","no","no","5441","92_Ibadan",""," No ManagementFactor: "
"6864","92CRBLK133JS","Assessment of crossing block  varieties   (133 clones) in Jos 1992/1993 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1992","Augmented","4","Jos","","","","","","1","1","","no","no","6879","92_Jos",""," No ManagementFactor: "
"6866","92Clev525ON","Clonal Evaluation trial (525 clones) in Onne 1992/1993 Breeding Season","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1992","Augmented","9","Onne","","","","","","1","1","","no","no","5373","92_Onne",""," No ManagementFactor: "
"6863","92Clon265JS","Clonal Evaluation trial (265 clones) in Jos 1992/1993 Breeding Season","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1992","Augmented","4","Jos","","","","","","1","1","","no","no","6879","92_Jos",""," No ManagementFactor: "
"5442","92MPR25IB","Assesment of Varieties of Cassava for diseases and pests of 25  genotypes at Ibadan in 1992/93 Breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1992","RCBD","3","Ibadan","","","","","","1","1","","no","no","5441","92_Ibadan",""," No ManagementFactor: "
"6865","92PYT152JS","Assessment of cassava varieties in a Preliminary  Yied trial (152 clones) at Jos in 1992/1993 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1992","RCBD","4","Jos","1992-July-14","","","","","2","2","","no","no","6879","92_Jos",""," No ManagementFactor: "
"5486","92UYT11IB","Assessment of Varieties of Cassava for high yield and disease resistance (CGM) in an Uniform Yield Trial (11 clones)  at Ibadan in  1992/1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1992","RCBD","3","Ibadan","1992-June-02","1994-June-06","","","","4","4","","no","no","5441","92_Ibadan",""," No ManagementFactor: "
"5421","92UYT19KB","Assesment of Varieties of Cassava for high yield in International Collaborative Testing  (ICT)  by IITA/IAR in Kabala, SLE Sierra Leone in 1992/1993 Breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1992","RCBD","3","Ibadan","","","","","","3","3","","no","no","5422","92_Kabala",""," No ManagementFactor: "
"5423","92UYT19RK","Assesment of Varieties of Cassava for high yield in International Collaborative Testing  (ICT)  by IITA/IAR in Rokupr, Sierra Leone in 1992/1993 Breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1992","RCBD","3","Ibadan","","","","","","3","3","","no","no","5424","92_Rokupr",""," No ManagementFactor: "
"5372","92UYT26PdON","Assessment of Varieties of Cassava for  poundable materials in Uniform Yield Trial (26 clones) in Onne 1992/1993 Breeding Season ","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1992","RCBD","9","Onne","","","","","","4","4","","no","no","5373","92_Onne",""," No ManagementFactor: "
"5299","92clonaleval467ZA","Clonal Evaluation trial (467 clones) in Zaria  1992-93 Breeding Season. ","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1992","Augmented","6","Zaria","1992-July-23","","","","","1","1","","no","no","5301","92_Zaria",""," No ManagementFactor: "
"5446","93AYT18PpIB","Assessment of Polyploid Varieties of Cassava for high yield and disease resistance in an Advanced Yield Trial (18 clones)  in Ibadan 1993/1994 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","1993-May-26","","","","","3","3","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"5488","93AYT25KN","Assessment of Varieties of Cassava for  high yield and disease resistance in an Advanced Yield Trial (25 genotypes) at Kano in 1993/94 Breeding season ","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","18","Kano","","","","","","4","4","","no","no","5451","93_Kano",""," No ManagementFactor: "
"5487","93AYT25MprIB","Assesment of Varieties of Cassava for diseases and pests of 48 genotypes at Ibadan in 1993/94 Breeding season ","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","1993-May-06","1994-May-02","","","","3","3","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"5494","93AYT25NewZA","Assessment of Varieties of Cassava for high yield and disease resistance in an Uniform Yield Trial (25 clones)  in Zaria 1994/1995 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","6","Zaria","","","","","","4","4","","no","no","5303","93_Zaria",""," No ManagementFactor: "
"5489","93AYT25ZA","Assesment of Varieties of Cassava for  high yield and disease resistance in an Advanced Yield Trial (25 genotypes) at Zaria in 1993/94 Breeding season ","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","6","Zaria","","","","","","3","3","","no","no","5303","93_Zaria",""," No ManagementFactor: "
"5374","93AYT28JS","Assessment of Varieties of Cassava for high yield and disease resistance in an Advanced Yield Trial (28 clones)  in JOS 1993/1994 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","4","Jos","","","","","","4","4","","no","no","5375","93_Jos",""," No ManagementFactor: "
"5445","93AYT28PpMK","Assessment of Polyploid Varieties of Cassava for high yield and disease resistance in an Advanced Yield Trial (31 clones)  in Mokwa 1993/1994Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","8","Mokwa","","","","","","3","3","","no","no","5448","93_Mokwa",""," No ManagementFactor: "
"5495","93AYT32ppON","Assessment of Polyploid Varieties of Cassava for high yield and disease resistance in an Advanced Yield Trial (32 clones)  in Onne 1993/1994 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","9","Onne","1993-July-13","1994-July-29","","","","4","4","","no","no","5378","93_Onne",""," No ManagementFactor: "
"5490","93AYT39IB","Assesment of Varieties of Cassava for  high yield and disease resistance in an Advanced Yield Trial (39 genotypes) at Ibadan in 1993/94 Breeding season ","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","","","","","","4","4","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"5496","93AYT40ppUB","Assessment of Polyploid Varieties of Cassava for high yield and disease resistance in an Advanced Yield Trial (40 clones)  in Ubiaja 1993/1994 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","5","Ubiaja","1993-July-10","1994-July-11","","","","3","3","","no","no","5497","93_Ubiaja",""," No ManagementFactor: "
"8966","93AYT52NI","Assessment of Varieties of Cassava for high yield and disease resistance in an Advanced Yield Trial (52 clones) in Niaouli 1993-1994 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","CRD","243","Niaouli","","","","","","4","4","","no","no","8964","93_Niaouli",""," No ManagementFactor: "
"6585","93NCRP11F0IB","Assessment of Varieties of Cassava 11  genotypes In NCRP Trial at Ibadan with F0 treatment in 1993/94 Breeding season ","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","","","","","","4","4","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"6587","93NCRP11F0MK","Assessment of Varieties of Cassava 11  genotypes In NCRP Trial at Mokwa with F0 treatment in 1993/94 Breeding season ","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","8","Mokwa","","","","","","4","4","","no","no","5448","93_Mokwa",""," No ManagementFactor: "
"6589","93NCRP11F0ZA","Assessment of Varieties of Cassava 11  genotypes In NCRP Trial at Zaria with F0 treatment in 1993/94 Breeding season ","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","6","Zaria","","","","","","4","4","","no","no","5303","93_Zaria",""," No ManagementFactor: "
"6586","93NCRP11F1IB","Assessment of Varieties of Cassava 11  genotypes In NCRP Trial at Ibadan with F1 treatment in 1993/94 Breeding season ","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","","","","","","4","4","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"6588","93NCRP11F1MK","Assessment of Varieties of Cassava 11  genotypes In NCRP Trial at Mokwa with F1 treatment in 1993/94 Breeding season ","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","8","Mokwa","","","","","","4","4","","no","no","5448","93_Mokwa",""," No ManagementFactor: "
"6855","93PPCOMP18IB","Assessment of comparision between Polyploid Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial (18 clones)  in Ibadan 1993/1994 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","1993-May-26","","","","","3","3","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"5376","93PYT45JS","Assessment of Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial (45clones)  in JOS 1993/1994 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","4","Jos","1993-July-20","","","","","2","2","","no","no","5375","93_Jos",""," No ManagementFactor: "
"9007","93UYT12IB","Uniform Yield Trial (12 Clones) in Ibadan for 1993-1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","CRD","3","Ibadan","","","","","","4","4","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"5399","93UYT17PdDA","Assessment of Varieties of Cassava for poundable materials in an Uniform Yield Trial (17 clones)  at Danyi, Togo in  1993/1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","268","Danyi","","","","","","4","4","","no","no","5401","93_Danyi",""," No ManagementFactor: "
"5416","93UYT17PdDV","Assessment of Varieties of Cassava for poundable materials in an Uniform Yield Trial (17 clones)  at Davie, Togo in  1993/1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","238","davie","","","","","","4","4","","no","no","5413","93_Davie",""," No ManagementFactor: "
"5425","93UYT19KB","Assesment of Varieties of Cassava for high yield in International Collaborative Testing  (ICT)  by IITA/IAR in Kabala,  Sierra Leone in 1993/1994 Breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","269","Kabala","","","","","","3","3","","no","no","5426","93_Kabala",""," No ManagementFactor: "
"5427","93UYT19MA","Assesment of Varieties of Cassava for high yield in International Collaborative Testing  (ICT)  by IITA/IAR in Makeni, Sierra Leonein 1993/1994 Breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","271","Makeni","","","","","","3","3","","no","no","5428","93_Makeni",""," No ManagementFactor: "
"5429","93UYT19NJ","Assesment of Varieties of Cassava for high yield in International Collaborative Testing  (ICT)  by IITA/IAR in Njala, SLE Sierra Leone in 1993/1994 Breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","","","","","","4","4","","no","no","5430","93_Njala",""," No ManagementFactor: "
"5410","93UYT19NpDA","Assessment of Varieties of Cassava for high yield and disease resistance in an Uniform Yield Trial (19 clones)  at Danyi, Togo in  1993/1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","268","Danyi","","","","","","4","4","","no","no","5401","93_Danyi",""," No ManagementFactor: "
"5417","93UYT19NpDV","Assessment of Varieties of Cassava for high yield and disease resistance in an Uniform Yield Trial (19 clones)  at Davie, Togo in  1993/1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","238","davie","","","","","","2","2","","no","no","5413","93_Davie",""," No ManagementFactor: "
"5431","93UYT19RK","Assesment of Varieties of Cassava for high yield in International Collaborative Testing  (ICT)  by IITA/IAR in Rokupr, Sierra Leone in 1993/1994 Breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","270","Rokupr","","","","","","3","3","","no","no","5432","93_Rokupr",""," No ManagementFactor: "
"5377","93UYT26PdON","Assessment of Varieties of Cassava for  poundable materials in Uniform Yield Trial (26 clones) in Onne 1993/1994 Breeding Season ","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","9","Onne","","","","","","4","4","","no","no","5378","93_Onne",""," No ManagementFactor: "
"4381","93ayt32HcnWR","Assessment of Varieties of Cassava for hydrogen cyanide in Advanced Yield Trial  (32 clones) in Warri 1993/1994 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","34","Warri","1993-May-21","","","","","4","4","","no","no","4383","93_Warri",""," No ManagementFactor: "
"5444","93clonaleval24ZA","Clonal Evaluation trial (24 clones) set 2 in Zaria  1993-94 Breeding Season. ","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","Augmented","6","Zaria","","","","","","1","1","","no","no","5303","93_Zaria",""," No ManagementFactor: "
"5449","93clonaleval25KN","Clonal Evaluation trial (25 clones)  in Kano  1993-94 Breeding Season. ","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","18","Kano","","","","","","4","4","","no","no","5451","93_Kano",""," No ManagementFactor: "
"5302","93clonaleval359ZA","Clonal Evaluation trial (359 clones) in Zaria  1993-94 Breeding Season. ","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","Augmented","6","Zaria","","","","","","1","1","","no","no","5303","93_Zaria",""," No ManagementFactor: "
"8963","93clonalevalJS","Clonal Evaluation Trial Established in Jos for 1993-1994 Breeding Season","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","Augmented","4","Jos","1993-September-26","1994-September-26","","","","1","1","","no","no","5375","93_Jos",""," No ManagementFactor: "
