Accession	Female_Parent	Male_Parent	Cross_Type
TMS14F1048P0002	TMS13F1336P0023	TMS13F1307P0020	biparental
TMS14F1048P0003	TMS13F1336P0023	TMS13F1307P0020	biparental
TMS14F1049P0001	TMS13F1391P0039	TMS13F1306P0003	biparental
TMS14F1050P0003	TMS13F1391P0039	TMS13F1307P0020	biparental
TMS14F1050P0007	TMS13F1391P0039	TMS13F1307P0020	biparental
TMS14F1050P0009	TMS13F1391P0039	TMS13F1307P0020	biparental
TMS14F1050P0010	TMS13F1391P0039	TMS13F1307P0020	biparental
TMS14F1050P0011	TMS13F1391P0039	TMS13F1307P0020	biparental
TMS14F1051P0001	TMS13F1084P0006	TMS13F1333P0017	biparental
TMS14F1051P0009	TMS13F1084P0006	TMS13F1333P0017	biparental
TMS14F1051P0011	TMS13F1084P0006	TMS13F1333P0017	biparental
TMS14F1052P0003	TMS13F1020P0004	TMS13F1212P0032	biparental
TMS14F1052P0005	TMS13F1020P0004	TMS13F1212P0032	biparental
TMS14F1053P0002	TMS13F1020P0004	TMS13F1212P0055	biparental
TMS14F1053P0003	TMS13F1020P0004	TMS13F1212P0055	biparental
TMS14F1053P0005	TMS13F1020P0004	TMS13F1212P0055	biparental
TMS14F1054P0003	TMS13F1024P0002	TMS13F1212P0032	biparental
TMS14F1054P0004	TMS13F1024P0002	TMS13F1212P0032	biparental
TMS14F1055P0002	TMS13F1060P0025	TMS13F1111P0012	biparental
TMS14F1055P0004	TMS13F1060P0025	TMS13F1111P0012	biparental
TMS14F1055P0005	TMS13F1060P0025	TMS13F1111P0012	biparental
TMS14F1055P0006	TMS13F1060P0025	TMS13F1111P0012	biparental
TMS14F1055P0007	TMS13F1060P0025	TMS13F1111P0012	biparental
TMS14F1055P0008	TMS13F1060P0025	TMS13F1111P0012	biparental
TMS14F1056P0001	TMS13F1034P0019	TMS13F1212P0002	biparental
TMS14F1056P0004	TMS13F1034P0019	TMS13F1212P0002	biparental
TMS14F1057P0001	TMS13F1045P0019	TMS13F1212P0002	biparental
TMS14F1057P0002	TMS13F1045P0019	TMS13F1212P0002	biparental
TMS14F1057P0004	TMS13F1045P0019	TMS13F1212P0002	biparental
TMS14F1057P0005	TMS13F1045P0019	TMS13F1212P0002	biparental
TMS14F1057P0006	TMS13F1045P0019	TMS13F1212P0002	biparental
TMS14F1057P0007	TMS13F1045P0019	TMS13F1212P0002	biparental
TMS14F1057P0009	TMS13F1045P0019	TMS13F1212P0002	biparental
TMS14F1058P0001	TMS13F1045P0019	TMS13F1212P0032	biparental
TMS14F1058P0002	TMS13F1045P0019	TMS13F1212P0032	biparental
TMS14F1059P0001	TMS13F1050P0008	TMS13F1212P0032	biparental
TMS14F1059P0004	TMS13F1050P0008	TMS13F1212P0032	biparental
TMS14F1059P0005	TMS13F1050P0008	TMS13F1212P0032	biparental
TMS14F1059P0006	TMS13F1050P0008	TMS13F1212P0032	biparental
TMS14F1059P0010	TMS13F1050P0008	TMS13F1212P0032	biparental
TMS14F1059P0011	TMS13F1050P0008	TMS13F1212P0032	biparental
TMS14F1059P0013	TMS13F1050P0008	TMS13F1212P0032	biparental
TMS14F1059P0019	TMS13F1050P0008	TMS13F1212P0032	biparental
TMS14F1059P0020	TMS13F1050P0008	TMS13F1212P0032	biparental
TMS14F1060P0001	TMS13F1063P0007	TMS13F1212P0002	biparental
TMS14F1060P0003	TMS13F1063P0007	TMS13F1212P0002	biparental
TMS14F1060P0006	TMS13F1063P0007	TMS13F1212P0002	biparental
TMS14F1060P0007	TMS13F1063P0007	TMS13F1212P0002	biparental
TMS14F1060P0008	TMS13F1063P0007	TMS13F1212P0002	biparental
TMS14F1060P0009	TMS13F1063P0007	TMS13F1212P0002	biparental
TMS14F1060P0010	TMS13F1063P0007	TMS13F1212P0002	biparental
TMS14F1060P0011	TMS13F1063P0007	TMS13F1212P0002	biparental
TMS14F1060P0012	TMS13F1063P0007	TMS13F1212P0002	biparental
TMS14F1060P0014	TMS13F1063P0007	TMS13F1212P0002	biparental
TMS14F1061P0001	TMS13F1063P0007	TMS13F1212P0032	biparental
TMS14F1062P0001	TMS13F1079P0002	TMS13F1108P0007	biparental
TMS14F1062P0002	TMS13F1079P0002	TMS13F1108P0007	biparental
TMS14F1063P0001	TMS13F1079P0005	TMS13F1212P0002	biparental
TMS14F1063P0003	TMS13F1079P0005	TMS13F1212P0002	biparental
TMS14F1063P0005	TMS13F1079P0005	TMS13F1212P0002	biparental
TMS14F1063P0006	TMS13F1079P0005	TMS13F1212P0002	biparental
TMS14F1063P0012	TMS13F1079P0005	TMS13F1212P0002	biparental
TMS14F1065P0001	TMS13F1079P0007	TMS13F1212P0002	biparental
TMS14F1065P0002	TMS13F1079P0007	TMS13F1212P0002	biparental
TMS14F1065P0003	TMS13F1079P0007	TMS13F1212P0002	biparental
TMS14F1065P0004	TMS13F1079P0007	TMS13F1212P0002	biparental
TMS14F1065P0005	TMS13F1079P0007	TMS13F1212P0002	biparental
TMS14F1065P0007	TMS13F1079P0007	TMS13F1212P0002	biparental
TMS14F1065P0008	TMS13F1079P0007	TMS13F1212P0002	biparental
TMS14F1067P0001	TMS13F1084P0006	TMS13F1108P0007	biparental
TMS14F1067P0002	TMS13F1084P0006	TMS13F1108P0007	biparental
TMS14F1067P0003	TMS13F1084P0006	TMS13F1108P0007	biparental
TMS14F1067P0005	TMS13F1084P0006	TMS13F1108P0007	biparental
TMS14F1067P0006	TMS13F1084P0006	TMS13F1108P0007	biparental
TMS14F1067P0007	TMS13F1084P0006	TMS13F1108P0007	biparental
TMS14F1067P0011	TMS13F1084P0006	TMS13F1108P0007	biparental
TMS14F1067P0014	TMS13F1084P0006	TMS13F1108P0007	biparental
TMS14F1067P0015	TMS13F1084P0006	TMS13F1108P0007	biparental
TMS14F1067P0017	TMS13F1084P0006	TMS13F1108P0007	biparental
TMS14F1068P0001	TMS13F1084P0006	TMS13F1212P0002	biparental
TMS14F1068P0002	TMS13F1084P0006	TMS13F1212P0002	biparental
TMS14F1068P0004	TMS13F1084P0006	TMS13F1212P0002	biparental
TMS14F1068P0006	TMS13F1084P0006	TMS13F1212P0002	biparental
TMS14F1068P0007	TMS13F1084P0006	TMS13F1212P0002	biparental
TMS14F1068P0008	TMS13F1084P0006	TMS13F1212P0002	biparental
TMS14F1068P0009	TMS13F1084P0006	TMS13F1212P0002	biparental
TMS14F1068P0010	TMS13F1084P0006	TMS13F1212P0002	biparental
TMS14F1068P0011	TMS13F1084P0006	TMS13F1212P0002	biparental
TMS14F1068P0012	TMS13F1084P0006	TMS13F1212P0002	biparental
TMS14F1069P0001	TMS13F1084P0006	TMS13F1212P0055	biparental
TMS14F1069P0003	TMS13F1084P0006	TMS13F1212P0055	biparental
TMS14F1069P0004	TMS13F1084P0006	TMS13F1212P0055	biparental
TMS14F1069P0006	TMS13F1084P0006	TMS13F1212P0055	biparental
TMS14F1069P0007	TMS13F1084P0006	TMS13F1212P0055	biparental
TMS14F1069P0008	TMS13F1084P0006	TMS13F1212P0055	biparental
TMS14F1070P0002	TMS13F1087P0002	TMS13F1108P0007	biparental
TMS14F1070P0003	TMS13F1087P0002	TMS13F1108P0007	biparental
TMS14F1070P0004	TMS13F1087P0002	TMS13F1108P0007	biparental
TMS14F1071P0001	TMS13F1109P0009	TMS13F1212P0002	biparental
TMS14F1072P0001	TMS13F1109P0009	TMS13F1212P0032	biparental
TMS14F1072P0003	TMS13F1109P0009	TMS13F1212P0032	biparental
TMS14F1072P0005	TMS13F1109P0009	TMS13F1212P0032	biparental
TMS14F1072P0006	TMS13F1109P0009	TMS13F1212P0032	biparental
TMS14F1072P0007	TMS13F1109P0009	TMS13F1212P0032	biparental
TMS14F1072P0008	TMS13F1109P0009	TMS13F1212P0032	biparental
TMS14F1073P0001	TMS13F1111P0012	TMS13F1212P0032	biparental
TMS14F1073P0003	TMS13F1111P0012	TMS13F1212P0032	biparental
TMS14F1073P0005	TMS13F1111P0012	TMS13F1212P0032	biparental
TMS14F1073P0007	TMS13F1111P0012	TMS13F1212P0032	biparental
TMS14F1074P0001	TMS13F1120P0001	TMS13F1212P0002	biparental
TMS14F1074P0002	TMS13F1120P0001	TMS13F1212P0002	biparental
TMS14F1074P0003	TMS13F1120P0001	TMS13F1212P0002	biparental
TMS14F1074P0005	TMS13F1120P0001	TMS13F1212P0002	biparental
TMS14F1074P0008	TMS13F1120P0001	TMS13F1212P0002	biparental
TMS14F1074P0009	TMS13F1120P0001	TMS13F1212P0002	biparental
TMS14F1074P0011	TMS13F1120P0001	TMS13F1212P0002	biparental
TMS14F1074P0013	TMS13F1120P0001	TMS13F1212P0002	biparental
TMS14F1074P0014	TMS13F1120P0001	TMS13F1212P0002	biparental
TMS14F1074P0015	TMS13F1120P0001	TMS13F1212P0002	biparental
TMS14F1074P0017	TMS13F1120P0001	TMS13F1212P0002	biparental
TMS14F1075P0001	TMS13F1120P0001	TMS13F1212P0032	biparental
TMS14F1075P0002	TMS13F1120P0001	TMS13F1212P0032	biparental
TMS14F1075P0004	TMS13F1120P0001	TMS13F1212P0032	biparental
TMS14F1075P0005	TMS13F1120P0001	TMS13F1212P0032	biparental
TMS14F1075P0007	TMS13F1120P0001	TMS13F1212P0032	biparental
TMS14F1076P0001	TMS13F1333P0017	TMS13F1303P0001	biparental
TMS14F1077P0002	TMS13F1145P0011	TMS13F1212P0002	biparental
TMS14F1077P0004	TMS13F1145P0011	TMS13F1212P0002	biparental
TMS14F1077P0005	TMS13F1145P0011	TMS13F1212P0002	biparental
TMS14F1077P0008	TMS13F1145P0011	TMS13F1212P0002	biparental
TMS14F1077P0009	TMS13F1145P0011	TMS13F1212P0002	biparental
TMS14F1077P0010	TMS13F1145P0011	TMS13F1212P0002	biparental
TMS14F1078P0003	TMS13F1153P0011	TMS13F1212P0032	biparental
TMS14F1078P0004	TMS13F1153P0011	TMS13F1212P0032	biparental
TMS14F1078P0007	TMS13F1153P0011	TMS13F1212P0032	biparental
TMS14F1078P0009	TMS13F1153P0011	TMS13F1212P0032	biparental
TMS14F1078P0011	TMS13F1153P0011	TMS13F1212P0032	biparental
TMS14F1079P0001	TMS13F1153P0011	TMS13F1212P0055	biparental
TMS14F1079P0002	TMS13F1153P0011	TMS13F1212P0055	biparental
TMS14F1079P0003	TMS13F1153P0011	TMS13F1212P0055	biparental
TMS14F1079P0004	TMS13F1153P0011	TMS13F1212P0055	biparental
TMS14F1079P0005	TMS13F1153P0011	TMS13F1212P0055	biparental
TMS14F1079P0006	TMS13F1153P0011	TMS13F1212P0055	biparental
TMS14F1080P0001	TMS13F1153P0007	TMS13F1212P0032	biparental
TMS14F1081P0003	TMS13F1153P0007	TMS13F1212P0055	biparental
TMS14F1082P0001	TMS13F1154P0010	TMS13F1108P0007	biparental
TMS14F1082P0003	TMS13F1154P0010	TMS13F1108P0007	biparental
TMS14F1082P0004	TMS13F1154P0010	TMS13F1108P0007	biparental
TMS14F1083P0001	TMS13F1154P0005	TMS13F1212P0032	biparental
TMS14F1084P0001	TMS13F1154P0008	TMS13F1212P0055	biparental
TMS14F1084P0002	TMS13F1154P0008	TMS13F1212P0055	biparental
TMS14F1084P0004	TMS13F1154P0008	TMS13F1212P0055	biparental
TMS14F1084P0005	TMS13F1154P0008	TMS13F1212P0055	biparental
TMS14F1084P0006	TMS13F1154P0008	TMS13F1212P0055	biparental
TMS14F1084P0007	TMS13F1154P0008	TMS13F1212P0055	biparental
TMS14F1084P0008	TMS13F1154P0008	TMS13F1212P0055	biparental
TMS14F1084P0009	TMS13F1154P0008	TMS13F1212P0055	biparental
TMS14F1084P0010	TMS13F1154P0008	TMS13F1212P0055	biparental
TMS14F1085P0001	TMS13F1160P0009	TMS13F1212P0002	biparental
TMS14F1085P0002	TMS13F1160P0009	TMS13F1212P0002	biparental
TMS14F1085P0003	TMS13F1160P0009	TMS13F1212P0002	biparental
TMS14F1086P0002	TMS13F1160P0009	TMS13F1212P0032	biparental
TMS14F1086P0003	TMS13F1160P0009	TMS13F1212P0032	biparental
TMS14F1086P0006	TMS13F1160P0009	TMS13F1212P0032	biparental
TMS14F1087P0002	TMS13F1253P0011	TMS13F1212P0002	biparental
TMS14F1088P0002	TMS13F1309P0001	TMS13F1212P0032	biparental
TMS14F1089P0001	TMS13F1332P0042	TMS13F1212P0002	biparental
TMS14F1089P0002	TMS13F1332P0042	TMS13F1212P0002	biparental
TMS14F1089P0003	TMS13F1332P0042	TMS13F1212P0002	biparental
TMS14F1089P0004	TMS13F1332P0042	TMS13F1212P0002	biparental
TMS14F1089P0005	TMS13F1332P0042	TMS13F1212P0002	biparental
TMS14F1089P0006	TMS13F1332P0042	TMS13F1212P0002	biparental
TMS14F1089P0007	TMS13F1332P0042	TMS13F1212P0002	biparental
TMS14F1089P0010	TMS13F1332P0042	TMS13F1212P0002	biparental
TMS14F1089P0013	TMS13F1332P0042	TMS13F1212P0002	biparental
TMS14F1089P0016	TMS13F1332P0042	TMS13F1212P0002	biparental
TMS14F1090P0001	TMS13F1332P0045	TMS13F1212P0032	biparental
TMS14F1090P0002	TMS13F1332P0045	TMS13F1212P0032	biparental
TMS14F1090P0003	TMS13F1332P0045	TMS13F1212P0032	biparental
TMS14F1090P0012			
TMS14F1091P0001	TMS13F1336P0023	TMS13F1212P0032	biparental
TMS14F1091P0002	TMS13F1336P0023	TMS13F1212P0032	biparental
TMS14F1091P0003	TMS13F1336P0023	TMS13F1212P0032	biparental
TMS14F1091P0004	TMS13F1336P0023	TMS13F1212P0032	biparental
TMS14F1091P0006	TMS13F1336P0023	TMS13F1212P0032	biparental
TMS14F1091P0007	TMS13F1336P0023	TMS13F1212P0032	biparental
TMS14F1091P0008	TMS13F1336P0023	TMS13F1212P0032	biparental
TMS14F1091P0009	TMS13F1336P0023	TMS13F1212P0032	biparental
TMS14F1091P0011	TMS13F1336P0023	TMS13F1212P0032	biparental
TMS14F1092P0002	TMS13F1381P0005	TMS13F1212P0055	biparental
TMS14F1092P0003	TMS13F1381P0005	TMS13F1212P0055	biparental
TMS14F1092P0005	TMS13F1381P0005	TMS13F1212P0055	biparental
TMS14F1092P0006	TMS13F1381P0005	TMS13F1212P0055	biparental
TMS14F1093P0001	TMS13F1391P0039	TMS13F1212P0032	biparental
TMS14F1093P0002	TMS13F1391P0039	TMS13F1212P0032	biparental
TMS14F1093P0003	TMS13F1391P0039	TMS13F1212P0032	biparental
TMS14F1094P0001	TMS13F1420P0006	TMS13F1212P0055	biparental
TMS14F1094P0002	TMS13F1420P0006	TMS13F1212P0055	biparental
TMS14F1094P0003	TMS13F1420P0006	TMS13F1212P0055	biparental
TMS14F1094P0006	TMS13F1420P0006	TMS13F1212P0055	biparental
TMS14F1095P0001	TMS13F1020P0002	TMS13F1333P0002	biparental
TMS14F1095P0002	TMS13F1020P0002	TMS13F1333P0002	biparental
TMS14F1095P0003	TMS13F1020P0002	TMS13F1333P0002	biparental
TMS14F1095P0006	TMS13F1020P0002	TMS13F1333P0002	biparental
TMS14F1095P0007	TMS13F1020P0002	TMS13F1333P0002	biparental
TMS14F1095P0008	TMS13F1020P0002	TMS13F1333P0002	biparental
TMS14F1095P0012	TMS13F1020P0002	TMS13F1333P0002	biparental
TMS14F1096P0002	TMS13F1020P0004	TMS13F1333P0017	biparental
TMS14F1096P0003	TMS13F1020P0004	TMS13F1333P0017	biparental
TMS14F1096P0004	TMS13F1020P0004	TMS13F1333P0017	biparental
TMS14F1096P0005	TMS13F1020P0004	TMS13F1333P0017	biparental
TMS14F1096P0007	TMS13F1020P0004	TMS13F1333P0017	biparental
TMS14F1096P0009	TMS13F1020P0004	TMS13F1333P0017	biparental
TMS14F1096P0011	TMS13F1020P0004	TMS13F1333P0017	biparental
TMS14F1096P0012	TMS13F1020P0004	TMS13F1333P0017	biparental
TMS14F1096P0013	TMS13F1020P0004	TMS13F1333P0017	biparental
TMS14F1097P0001	TMS13F1020P0004	TMS13F1333P0003	biparental
TMS14F1097P0003	TMS13F1020P0004	TMS13F1333P0003	biparental
TMS14F1097P0005	TMS13F1020P0004	TMS13F1333P0003	biparental
TMS14F1097P0006	TMS13F1020P0004	TMS13F1333P0003	biparental
TMS14F1097P0008	TMS13F1020P0004	TMS13F1333P0003	biparental
TMS14F1097P0009	TMS13F1020P0004	TMS13F1333P0003	biparental
TMS14F1097P0010	TMS13F1020P0004	TMS13F1333P0003	biparental
TMS14F1097P0011	TMS13F1020P0004	TMS13F1333P0003	biparental
TMS14F1097P0013	TMS13F1020P0004	TMS13F1333P0003	biparental
TMS14F1097P0015	TMS13F1020P0004	TMS13F1333P0003	biparental
TMS14F1097P0016	TMS13F1020P0004	TMS13F1333P0003	biparental
TMS14F1097P0017	TMS13F1020P0004	TMS13F1333P0003	biparental
TMS14F1097P0019	TMS13F1020P0004	TMS13F1333P0003	biparental
TMS14F1097P0020	TMS13F1020P0004	TMS13F1333P0003	biparental
TMS14F1098P0001	TMS13F1024P0002	TMS13F1333P0003	biparental
TMS14F1098P0002	TMS13F1024P0002	TMS13F1333P0003	biparental
TMS14F1098P0003	TMS13F1024P0002	TMS13F1333P0003	biparental
TMS14F1098P0004	TMS13F1024P0002	TMS13F1333P0003	biparental
TMS14F1098P0005	TMS13F1024P0002	TMS13F1333P0003	biparental
TMS14F1098P0006	TMS13F1024P0002	TMS13F1333P0003	biparental
TMS14F1098P0008	TMS13F1024P0002	TMS13F1333P0003	biparental
TMS14F1098P0011	TMS13F1024P0002	TMS13F1333P0003	biparental
TMS14F1098P0013	TMS13F1024P0002	TMS13F1333P0003	biparental
TMS14F1098P0014	TMS13F1024P0002	TMS13F1333P0003	biparental
TMS14F1098P0015	TMS13F1024P0002	TMS13F1333P0003	biparental
TMS14F1099P0001	TMS13F1028P0007	TMS13F1333P0003	biparental
TMS14F1099P0004	TMS13F1028P0007	TMS13F1333P0003	biparental
TMS14F1099P0005	TMS13F1028P0007	TMS13F1333P0003	biparental
TMS14F1099P0008	TMS13F1028P0007	TMS13F1333P0003	biparental
TMS14F1099P0009	TMS13F1028P0007	TMS13F1333P0003	biparental
TMS14F1099P0010	TMS13F1028P0007	TMS13F1333P0003	biparental
TMS14F1100P0004	TMS13F1045P0019	TMS13F1333P0017	biparental
TMS14F1100P0006	TMS13F1045P0019	TMS13F1333P0017	biparental
TMS14F1100P0007	TMS13F1045P0019	TMS13F1333P0017	biparental
TMS14F1100P0009	TMS13F1045P0019	TMS13F1333P0017	biparental
TMS14F1100P0010	TMS13F1045P0019	TMS13F1333P0017	biparental
TMS14F1100P0011	TMS13F1045P0019	TMS13F1333P0017	biparental
TMS14F1101P0001	TMS13F1176P0003	TMS13F1020P0002	biparental
TMS14F1101P0002	TMS13F1176P0003	TMS13F1020P0002	biparental
TMS14F1101P0003	TMS13F1176P0003	TMS13F1020P0002	biparental
TMS14F1102P0001	TMS13F1079P0002	TMS13F1333P0003	biparental
TMS14F1102P0002	TMS13F1079P0002	TMS13F1333P0003	biparental
TMS14F1102P0003	TMS13F1079P0002	TMS13F1333P0003	biparental
TMS14F1103P0001	TMS13F1084P0006	TMS13F1333P0017	biparental
TMS14F1104P0001	TMS13F1087P0002	TMS13F1333P0003	biparental
TMS14F1104P0004	TMS13F1087P0002	TMS13F1333P0003	biparental
TMS14F1104P0005	TMS13F1087P0002	TMS13F1333P0003	biparental
TMS14F1104P0007	TMS13F1087P0002	TMS13F1333P0003	biparental
TMS14F1104P0010	TMS13F1087P0002	TMS13F1333P0003	biparental
TMS14F1106P0001	TMS13F1095P0009	TMS13F1333P0003	biparental
TMS14F1106P0002	TMS13F1095P0009	TMS13F1333P0003	biparental
TMS14F1106P0003	TMS13F1095P0009	TMS13F1333P0003	biparental
TMS14F1106P0004	TMS13F1095P0009	TMS13F1333P0003	biparental
TMS14F1106P0005	TMS13F1095P0009	TMS13F1333P0003	biparental
TMS14F1106P0006	TMS13F1095P0009	TMS13F1333P0003	biparental
TMS14F1106P0007	TMS13F1095P0009	TMS13F1333P0003	biparental
TMS14F1106P0009	TMS13F1095P0009	TMS13F1333P0003	biparental
TMS14F1107P0001	TMS13F1124P0002	TMS13F1333P0003	biparental
TMS14F1107P0002	TMS13F1124P0002	TMS13F1333P0003	biparental
TMS14F1107P0003	TMS13F1124P0002	TMS13F1333P0003	biparental
TMS14F1107P0004	TMS13F1124P0002	TMS13F1333P0003	biparental
TMS14F1107P0005	TMS13F1124P0002	TMS13F1333P0003	biparental
TMS14F1108P0001	TMS13F1145P0023	TMS13F1333P0002	biparental
TMS14F1110P0002	TMS13F1153P0011	TMS13F1333P0017	biparental
TMS14F1110P0005	TMS13F1153P0011	TMS13F1333P0017	biparental
TMS14F1110P0007	TMS13F1153P0011	TMS13F1333P0017	biparental
TMS14F1110P0008	TMS13F1153P0011	TMS13F1333P0017	biparental
TMS14F1110P0009	TMS13F1153P0011	TMS13F1333P0017	biparental
TMS14F1110P0010	TMS13F1153P0011	TMS13F1333P0017	biparental
TMS14F1110P0011	TMS13F1153P0011	TMS13F1333P0017	biparental
TMS14F1110P0012	TMS13F1153P0011	TMS13F1333P0017	biparental
TMS14F1110P0014	TMS13F1153P0011	TMS13F1333P0017	biparental
TMS14F1110P0017	TMS13F1153P0011	TMS13F1333P0017	biparental
TMS14F1111P0001	TMS13F1153P0011	TMS13F1333P0002	biparental
TMS14F1111P0002	TMS13F1153P0011	TMS13F1333P0002	biparental
TMS14F1111P0003	TMS13F1153P0011	TMS13F1333P0002	biparental
TMS14F1111P0004	TMS13F1153P0011	TMS13F1333P0002	biparental
TMS14F1111P0005	TMS13F1153P0011	TMS13F1333P0002	biparental
TMS14F1111P0009	TMS13F1153P0011	TMS13F1333P0002	biparental
TMS14F1112P0001	TMS13F1153P0011	TMS13F1333P0003	biparental
TMS14F1112P0002	TMS13F1153P0011	TMS13F1333P0003	biparental
TMS14F1112P0004	TMS13F1153P0011	TMS13F1333P0003	biparental
TMS14F1112P0009	TMS13F1153P0011	TMS13F1333P0003	biparental
TMS14F1112P0011	TMS13F1153P0011	TMS13F1333P0003	biparental
TMS14F1112P0012	TMS13F1153P0011	TMS13F1333P0003	biparental
TMS14F1112P0013	TMS13F1153P0011	TMS13F1333P0003	biparental
TMS14F1112P0014	TMS13F1153P0011	TMS13F1333P0003	biparental
TMS14F1112P0016	TMS13F1153P0011	TMS13F1333P0003	biparental
TMS14F1112P0017	TMS13F1153P0011	TMS13F1333P0003	biparental
TMS14F1112P0019	TMS13F1153P0011	TMS13F1333P0003	biparental
TMS14F1112P0020	TMS13F1153P0011	TMS13F1333P0003	biparental
TMS14F1112P0021	TMS13F1153P0011	TMS13F1333P0003	biparental
TMS14F1113P0002	TMS13F1153P0007	TMS13F1333P0003	biparental
TMS14F1114P0001	TMS13F1154P0005	TMS13F1333P0003	biparental
TMS14F1114P0002	TMS13F1154P0005	TMS13F1333P0003	biparental
TMS14F1116P0002	TMS13F1154P0008	TMS13F1333P0003	biparental
TMS14F1116P0003	TMS13F1154P0008	TMS13F1333P0003	biparental
TMS14F1116P0004	TMS13F1154P0008	TMS13F1333P0003	biparental
TMS14F1117P0001	TMS13F1160P0003	TMS13F1333P0003	biparental
TMS14F1117P0003	TMS13F1160P0003	TMS13F1333P0003	biparental
TMS14F1117P0007	TMS13F1160P0003	TMS13F1333P0003	biparental
TMS14F1117P0009	TMS13F1160P0003	TMS13F1333P0003	biparental
TMS14F1117P0012	TMS13F1160P0003	TMS13F1333P0003	biparental
TMS14F1117P0013	TMS13F1160P0003	TMS13F1333P0003	biparental
TMS14F1117P0016	TMS13F1160P0003	TMS13F1333P0003	biparental
TMS14F1117P0018	TMS13F1160P0003	TMS13F1333P0003	biparental
TMS14F1117P0019	TMS13F1160P0003	TMS13F1333P0003	biparental
TMS14F1117P0020	TMS13F1160P0003	TMS13F1333P0003	biparental
TMS14F1117P0027	TMS13F1160P0003	TMS13F1333P0003	biparental
TMS14F1118P0001	TMS13F1160P0003	TMS13F1436P0004	biparental
TMS14F1118P0002	TMS13F1160P0003	TMS13F1436P0004	biparental
TMS14F1120P0001	TMS13F1309P0001	TMS13F1333P0003	biparental
TMS14F1120P0002	TMS13F1309P0001	TMS13F1333P0003	biparental
TMS14F1120P0003	TMS13F1309P0001	TMS13F1333P0003	biparental
TMS14F1120P0004	TMS13F1309P0001	TMS13F1333P0003	biparental
TMS14F1120P0005	TMS13F1309P0001	TMS13F1333P0003	biparental
TMS14F1120P0007	TMS13F1309P0001	TMS13F1333P0003	biparental
TMS14F1121P0002	TMS13F1332P0042	TMS13F1333P0017	biparental
TMS14F1121P0004	TMS13F1332P0042	TMS13F1333P0017	biparental
TMS14F1121P0008	TMS13F1332P0042	TMS13F1333P0017	biparental
TMS14F1121P0010	TMS13F1332P0042	TMS13F1333P0017	biparental
TMS14F1122P0001	TMS13F1332P0042	TMS13F1333P0003	biparental
TMS14F1122P0002	TMS13F1332P0042	TMS13F1333P0003	biparental
TMS14F1122P0003	TMS13F1332P0042	TMS13F1333P0003	biparental
TMS14F1122P0004	TMS13F1332P0042	TMS13F1333P0003	biparental
TMS14F1122P0006	TMS13F1332P0042	TMS13F1333P0003	biparental
TMS14F1124P0001	TMS13F1336P0023	TMS13F1333P0017	biparental
TMS14F1124P0002	TMS13F1336P0023	TMS13F1333P0017	biparental
TMS14F1124P0003	TMS13F1336P0023	TMS13F1333P0017	biparental
TMS14F1124P0006	TMS13F1336P0023	TMS13F1333P0017	biparental
TMS14F1125P0001	TMS13F1391P0039	TMS13F1333P0017	biparental
TMS14F1125P0002	TMS13F1391P0039	TMS13F1333P0017	biparental
TMS14F1125P0003	TMS13F1391P0039	TMS13F1333P0017	biparental
TMS14F1125P0005	TMS13F1391P0039	TMS13F1333P0017	biparental
TMS14F1125P0006	TMS13F1391P0039	TMS13F1333P0017	biparental
TMS14F1125P0007	TMS13F1391P0039	TMS13F1333P0017	biparental
TMS14F1125P0009	TMS13F1391P0039	TMS13F1333P0017	biparental
TMS14F1125P0010	TMS13F1391P0039	TMS13F1333P0017	biparental
TMS14F1125P0012	TMS13F1391P0039	TMS13F1333P0017	biparental
TMS14F1125P0014	TMS13F1391P0039	TMS13F1333P0017	biparental
TMS14F1128AP0007	TMS13F1020P0002	TMS13F1008P0006	biparental
TMS14F1128AP0008	TMS13F1020P0002	TMS13F1008P0006	biparental
TMS14F1128P0005	TMS13F1024P0002	TMS13F1008P0006	biparental
TMS14F1128P0008			
TMS14F1128P0011			
TMS14F1129P0001	TMS13F1028P0007	TMS13F1008P0006	biparental
TMS14F1129P0002	TMS13F1028P0007	TMS13F1008P0006	biparental
TMS14F1129P0003	TMS13F1028P0007	TMS13F1008P0006	biparental
TMS14F1130P0001	TMS13F1086P0003	TMS13F1008P0006	biparental
TMS14F1130P0002	TMS13F1086P0003	TMS13F1008P0006	biparental
TMS14F1130P0003	TMS13F1086P0003	TMS13F1008P0006	biparental
TMS14F1130P0004	TMS13F1086P0003	TMS13F1008P0006	biparental
TMS14F1130P0008	TMS13F1086P0003	TMS13F1008P0006	biparental
TMS14F1130P0009	TMS13F1086P0003	TMS13F1008P0006	biparental
TMS14F1131P0001	TMS13F1087P0002	TMS13F1176P0003	biparental
TMS14F1131P0002	TMS13F1087P0002	TMS13F1176P0003	biparental
TMS14F1131P0004	TMS13F1087P0002	TMS13F1176P0003	biparental
TMS14F1132P0001	TMS13F1095P0009	TMS13F1008P0006	biparental
TMS14F1133P0001	TMS13F1109P0009	TMS13F1008P0006	biparental
TMS14F1133P0002	TMS13F1109P0009	TMS13F1008P0006	biparental
TMS14F1134P0001	TMS13F1111P0012	TMS13F1008P0006	biparental
TMS14F1135P0001	TMS13F1124P0002	TMS13F1008P0006	biparental
TMS14F1135P0002	TMS13F1124P0002	TMS13F1008P0006	biparental
